ID,Pe_F,Pe_R,Pe_ratio,Span_F,Span_R,Span_ratio,MAG_ID,SLG_ID
k141_51180:62954-62974-63345-63365,82,42,0.34,44,28,0.39,SLG193_DASTool_bins_10,SLG660
k141_51180:62954-62974-63345-63365,30,20,0.4,16,9,0.36,SLG193_DASTool_bins_10,SLG192
k141_51180:62954-62974-63345-63365,24,64,0.73,17,32,0.65,SLG193_DASTool_bins_10,SLG886
k141_51180:62954-62974-63345-63365,0,8,1.0,0,4,1.0,SLG193_DASTool_bins_10,SLG444
k141_51180:62954-62974-63345-63365,28,56,0.67,17,31,0.65,SLG193_DASTool_bins_10,SLG778
k141_51180:62954-62974-63345-63365,32,50,0.61,18,31,0.63,SLG193_DASTool_bins_10,SLG654
k141_51180:62954-62974-63345-63365,30,28,0.48,19,17,0.47,SLG193_DASTool_bins_10,SLG614
k141_51180:62954-62974-63345-63365,38,76,0.67,21,39,0.65,SLG193_DASTool_bins_10,SLG1214
k141_51180:62954-62974-63345-63365,30,52,0.63,21,27,0.56,SLG193_DASTool_bins_10,SLG594
k141_51180:62954-62974-63345-63365,24,8,0.25,18,5,0.22,SLG193_DASTool_bins_10,SLG656
k141_51180:62954-62974-63345-63365,4,20,0.83,2,11,0.85,SLG193_DASTool_bins_10,SLG1155.554
k141_51180:62954-62974-63345-63365,22,56,0.72,15,34,0.69,SLG193_DASTool_bins_10,SLG1132
k141_51180:62954-62974-63345-63365,16,18,0.53,10,10,0.5,SLG193_DASTool_bins_10,SLG939
k141_51180:62954-62974-63345-63365,32,10,0.24,13,5,0.28,SLG193_DASTool_bins_10,SLG1122
k141_51180:62954-62974-63345-63365,2,10,0.83,1,6,0.86,SLG193_DASTool_bins_10,SLG1102
k141_51180:62954-62974-63345-63365,34,8,0.19,18,5,0.22,SLG193_DASTool_bins_10,SLG219
k141_51180:62954-62974-63345-63365,6,16,0.73,5,7,0.58,SLG193_DASTool_bins_10,SLG421
k141_51180:62954-62974-63345-63365,52,36,0.41,30,23,0.43,SLG193_DASTool_bins_10,SLG943
k141_51180:62954-62974-63345-63365,28,40,0.59,18,22,0.55,SLG193_DASTool_bins_10,SLG1213
k141_51180:62954-62974-63345-63365,6,32,0.84,1,16,0.94,SLG193_DASTool_bins_10,SLG992
k141_51180:62954-62974-63345-63365,2,14,0.88,2,7,0.78,SLG193_DASTool_bins_10,SLG423
k141_51180:62954-62974-63345-63365,4,24,0.86,3,13,0.81,SLG193_DASTool_bins_10,SLG940
k141_51180:62954-62974-63345-63365,6,28,0.82,4,14,0.78,SLG193_DASTool_bins_10,SLG1010
k141_51180:62954-62974-63345-63365,18,10,0.36,14,4,0.22,SLG193_DASTool_bins_10,SLG1007
k141_51180:62954-62974-63345-63365,84,12,0.12,41,6,0.13,SLG193_DASTool_bins_10,SLG776
k141_51180:62954-62974-63345-63365,6,22,0.79,4,12,0.75,SLG193_DASTool_bins_10,SLG941
k141_51180:62954-62974-63345-63365,62,28,0.31,40,16,0.29,SLG193_DASTool_bins_10,SLG944
k141_51180:62954-62974-63345-63365,4,12,0.75,2,8,0.8,SLG193_DASTool_bins_10,SLG1155.555
k141_51180:62954-62974-63345-63365,6,14,0.7,2,7,0.78,SLG193_DASTool_bins_10,SLG1104
k141_51180:62954-62974-63345-63365,36,26,0.42,20,15,0.43,SLG193_DASTool_bins_10,SLG194
k141_51180:62954-62974-63345-63365,12,32,0.73,6,21,0.78,SLG193_DASTool_bins_10,SLG221
k141_51180:62954-62974-63345-63365,6,8,0.57,0,7,1.0,SLG193_DASTool_bins_10,SLG220
k141_51180:62954-62974-63345-63365,16,8,0.33,8,5,0.38,SLG193_DASTool_bins_10,SLG1105
k141_51180:62954-62974-63345-63365,60,48,0.44,32,28,0.47,SLG193_DASTool_bins_10,SLG1103
k141_51180:62954-62974-63345-63365,20,22,0.52,11,11,0.5,SLG193_DASTool_bins_10,SLG1009
k141_51180:62954-62974-63345-63365,40,18,0.31,29,12,0.29,SLG193_DASTool_bins_10,SLG779
k141_51183:0-19-146-165,16,6,0.27,8,4,0.33,SLG779_DASTool_bins_SLG779_bin.32,SLG444
k141_52111:89560-89579-89682-89701,6,28,0.82,4,17,0.81,SLG779_DASTool_bins_SLG779_bin.32,SLG1103
k141_52111:89560-89579-89682-89701,6,40,0.87,5,30,0.86,SLG779_DASTool_bins_SLG779_bin.32,SLG422
k141_52111:89560-89579-89682-89701,12,8,0.4,8,6,0.43,SLG779_DASTool_bins_SLG779_bin.32,SLG941
k141_52111:89560-89579-89682-89701,8,6,0.43,4,4,0.5,SLG779_DASTool_bins_SLG779_bin.32,SLG594
k141_52111:89560-89579-89682-89701,28,30,0.52,23,21,0.48,SLG779_DASTool_bins_SLG779_bin.32,SLG711
k141_52111:89560-89579-89682-89701,2,24,0.92,1,11,0.92,SLG779_DASTool_bins_SLG779_bin.32,SLG938
k141_52111:89560-89579-89682-89701,2,18,0.9,2,11,0.85,SLG779_DASTool_bins_SLG779_bin.32,SLG991
k141_52111:89560-89579-89682-89701,6,8,0.57,6,6,0.5,SLG779_DASTool_bins_SLG779_bin.32,SLG613
k141_52111:89560-89579-89682-89701,32,10,0.24,23,8,0.26,SLG779_DASTool_bins_SLG779_bin.32,SLG778
k141_52111:89560-89579-89682-89701,14,6,0.3,9,4,0.31,SLG779_DASTool_bins_SLG779_bin.32,SLG888
k141_52111:89560-89579-89682-89701,14,8,0.36,9,8,0.47,SLG779_DASTool_bins_SLG779_bin.32,SLG328B
k141_52111:89560-89579-89682-89701,0,14,1.0,0,12,1.0,SLG779_DASTool_bins_SLG779_bin.32,SLG1163
k141_52111:89560-89579-89682-89701,6,30,0.83,4,18,0.82,SLG779_DASTool_bins_SLG779_bin.32,SLG615
k141_52111:89560-89579-89682-89701,50,24,0.32,32,17,0.35,SLG779_DASTool_bins_SLG779_bin.32,SLG617
k141_52111:89560-89579-89682-89701,0,28,1.0,0,23,1.0,SLG779_DASTool_bins_SLG779_bin.32,SLG654
k141_52111:89560-89579-89682-89701,20,10,0.33,13,6,0.32,SLG779_DASTool_bins_SLG779_bin.32,SLG424
k141_52111:89560-89579-89682-89701,0,38,1.0,0,25,1.0,SLG779_DASTool_bins_SLG779_bin.32,SLG423
k141_52111:89560-89579-89682-89701,26,8,0.24,17,6,0.26,SLG779_DASTool_bins_SLG779_bin.32,SLG1216
k141_52111:89560-89579-89682-89701,2,10,0.83,2,8,0.8,SLG779_DASTool_bins_SLG779_bin.32,SLG657
k141_52111:89560-89579-89682-89701,6,28,0.82,3,20,0.87,SLG779_DASTool_bins_SLG779_bin.32,SLG710
k141_52111:89560-89579-89682-89701,12,10,0.45,9,9,0.5,SLG779_DASTool_bins_SLG779_bin.32,SLG943
k141_52111:89560-89579-89682-89701,0,38,1.0,0,31,1.0,SLG779_DASTool_bins_SLG779_bin.32,SLG1206
k141_52111:89560-89579-89682-89701,10,8,0.44,7,4,0.36,SLG779_DASTool_bins_SLG779_bin.32,SLG1173
k141_52111:89560-89579-89682-89701,0,16,1.0,0,12,1.0,SLG779_DASTool_bins_SLG779_bin.32,SLG530
k141_52111:89560-89579-89682-89701,2,88,0.98,2,61,0.97,SLG779_DASTool_bins_SLG779_bin.32,SLG1132
k141_53292:290229-290246-290397-290414,116,6,0.05,75,5,0.06,SLG221_DASTool_bins_41,SLG615
k141_53292:290229-290246-290397-290414,8,12,0.6,5,9,0.64,SLG221_DASTool_bins_41,SLG193
k141_53493:108998-109015-109189-109206,26,16,0.38,15,7,0.32,SLG221_DASTool_bins_41,SLG193
k141_53493:108998-109015-109189-109206,190,8,0.04,122,8,0.06,SLG221_DASTool_bins_41,SLG889
k141_53493:108998-109015-109189-109206,0,40,1.0,0,21,1.0,SLG221_DASTool_bins_41,SLG1157
k141_53493:108998-109015-109189-109206,10,22,0.69,6,17,0.74,SLG221_DASTool_bins_41,SLG530
k141_53493:108998-109015-109189-109206,2,8,0.8,0,4,1.0,SLG221_DASTool_bins_41,SLG1208
k141_53493:108998-109015-109189-109206,84,16,0.16,53,7,0.12,SLG221_DASTool_bins_41,SLG191
k141_53493:108998-109015-109189-109206,28,8,0.22,13,5,0.28,SLG221_DASTool_bins_41,SLG443
k141_53493:108998-109015-109189-109206,6,60,0.91,4,34,0.89,SLG221_DASTool_bins_41,SLG1216
k141_53493:108998-109015-109189-109206,2,6,0.75,1,4,0.8,SLG221_DASTool_bins_41,SLG1009
k141_53493:108998-109015-109189-109206,72,24,0.25,45,12,0.21,SLG221_DASTool_bins_41,SLG779
k141_53493:108998-109015-109189-109206,4,14,0.78,3,7,0.7,SLG221_DASTool_bins_41,SLG1123
k141_53493:108998-109015-109189-109206,58,16,0.22,38,9,0.19,SLG221_DASTool_bins_41,SLG1213
k141_53493:108998-109015-109189-109206,12,30,0.71,7,19,0.73,SLG221_DASTool_bins_41,SLG1105
k141_53493:108998-109015-109189-109206,2,20,0.91,1,10,0.91,SLG221_DASTool_bins_41,SLG1173
k141_53493:108998-109015-109189-109206,20,6,0.23,8,4,0.33,SLG221_DASTool_bins_41,SLG441
k141_53493:108998-109015-109189-109206,10,10,0.5,4,6,0.6,SLG221_DASTool_bins_41,SLG1215
k141_53493:108998-109015-109189-109206,8,22,0.73,4,11,0.73,SLG221_DASTool_bins_41,SLG1122
k141_53493:108998-109015-109189-109206,4,60,0.94,2,45,0.96,SLG221_DASTool_bins_41,SLG1156
k141_53493:209006-209026-209483-209503,114,34,0.23,64,21,0.25,SLG221_DASTool_bins_41,SLG660
k141_53493:209006-209026-209483-209503,64,6,0.09,40,4,0.09,SLG221_DASTool_bins_41,SLG711
k141_53493:209006-209026-209483-209503,6,16,0.73,3,9,0.75,SLG221_DASTool_bins_41,SLG1133
k141_53493:209006-209026-209483-209503,8,20,0.71,6,10,0.62,SLG221_DASTool_bins_41,SLG1105
k141_53493:209006-209026-209483-209503,50,6,0.11,26,4,0.13,SLG221_DASTool_bins_41,SLG221
k141_53493:209006-209026-209483-209503,22,10,0.31,15,5,0.25,SLG221_DASTool_bins_41,SLG1157
k141_53493:209006-209026-209483-209503,98,18,0.16,44,9,0.17,SLG221_DASTool_bins_41,SLG778
k141_53493:209006-209026-209483-209503,32,46,0.59,16,25,0.61,SLG221_DASTool_bins_41,SLG992
k141_53493:209006-209026-209483-209503,156,48,0.24,91,31,0.25,SLG221_DASTool_bins_41,SLG889
k141_53493:209006-209026-209483-209503,22,10,0.31,14,4,0.22,SLG221_DASTool_bins_41,SLG938
k141_53493:209006-209026-209483-209503,102,24,0.19,62,12,0.16,SLG221_DASTool_bins_41,SLG779
k141_53493:209006-209026-209483-209503,0,30,1.0,0,17,1.0,SLG221_DASTool_bins_41,SLG1123
k141_53493:209006-209026-209483-209503,92,6,0.06,53,4,0.07,SLG221_DASTool_bins_41,SLG940
k141_53493:209006-209026-209483-209503,12,58,0.83,7,36,0.84,SLG221_DASTool_bins_41,SLG1216
k141_53493:209006-209026-209483-209503,74,34,0.31,37,18,0.33,SLG221_DASTool_bins_41,SLG659
k141_53493:209006-209026-209483-209503,12,36,0.75,6,25,0.81,SLG221_DASTool_bins_41,SLG1104
k141_53493:209006-209026-209483-209503,178,8,0.04,87,4,0.04,SLG221_DASTool_bins_41,SLG613
k141_53493:209006-209026-209483-209503,26,34,0.57,18,16,0.47,SLG221_DASTool_bins_41,SLG1156
k141_53493:209006-209026-209483-209503,14,24,0.63,9,15,0.62,SLG221_DASTool_bins_41,SLG530
k141_53493:209006-209026-209483-209503,22,16,0.42,11,8,0.42,SLG221_DASTool_bins_41,SLG1215
k141_53493:209006-209026-209483-209503,2,62,0.97,1,32,0.97,SLG221_DASTool_bins_41,SLG1122
k141_53493:209006-209026-209483-209503,142,18,0.11,79,11,0.12,SLG221_DASTool_bins_41,SLG655
k141_53493:67716-67733-67903-67920,4,8,0.67,3,5,0.62,SLG221_DASTool_bins_41,SLG991
k141_56219:10986-11009-11440-11463,64,22,0.26,35,13,0.27,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG939
k141_56219:10986-11009-11440-11463,8,26,0.76,4,13,0.76,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG615
k141_56219:10986-11009-11440-11463,2,6,0.75,0,6,1.0,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG442
k141_56219:10986-11009-11440-11463,4,14,0.78,2,6,0.75,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG594
k141_56219:10986-11009-11440-11463,34,18,0.35,18,9,0.33,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG593
k141_56219:10986-11009-11440-11463,26,26,0.5,14,15,0.52,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG422
k141_56219:10986-11009-11440-11463,42,12,0.22,23,6,0.21,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG192
k141_56219:10986-11009-11440-11463,20,14,0.41,11,10,0.48,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG711
k141_56219:10986-11009-11440-11463,22,52,0.7,11,31,0.74,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG1157
k141_56219:10986-11009-11440-11463,40,16,0.29,29,11,0.28,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG1163
k141_56219:10986-11009-11440-11463,24,18,0.43,9,7,0.44,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG595
k141_56219:10986-11009-11440-11463,12,18,0.6,6,11,0.65,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG937
k141_56219:10986-11009-11440-11463,20,14,0.41,11,7,0.39,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG888
k141_56219:10986-11009-11440-11463,0,10,1.0,0,5,1.0,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG1156
k141_56219:10986-11009-11440-11463,24,22,0.48,12,12,0.5,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG1171
k141_56219:10986-11009-11440-11463,12,34,0.74,9,17,0.65,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG193
k141_56219:10986-11009-11440-11463,24,16,0.4,12,4,0.25,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG620
k141_56219:10986-11009-11440-11463,16,16,0.5,6,7,0.54,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG1009
k141_56219:10986-11009-11440-11463,6,8,0.57,0,6,1.0,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG942
k141_56219:10986-11009-11440-11463,32,8,0.2,16,5,0.24,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG1205
k141_56219:10986-11009-11440-11463,10,8,0.44,8,4,0.33,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG1123
k141_56219:10986-11009-11440-11463,32,10,0.24,19,8,0.3,SLG441_DASTool_bins_SLG441_bin.23_sub,SLG938
k141_56906:8422-8435-8561-8574,30,6,0.17,23,6,0.21,SLG530_DASTool_bins_SLG530_bin.026,SLG1207
k141_59211:5791-5818-6267-6294,0,10,1.0,0,4,1.0,SLG1009_DASTool_bins_SLG1009_bin.5,SLG1208
k141_59508:7335-7348-7501-7514,2,8,0.8,2,5,0.71,SLG1207_DASTool_bins_45,SLG1207
k141_59953:4080-4095-4205-4220,24,12,0.33,17,8,0.32,SLG618_DASTool_bins_SLG618_bin.78,SLG712
k141_59953:4080-4095-4205-4220,18,22,0.55,13,14,0.52,SLG618_DASTool_bins_SLG618_bin.78,SLG618
k141_59953:4080-4095-4205-4220,6,12,0.67,3,8,0.73,SLG618_DASTool_bins_SLG618_bin.78,SLG778
k141_59953:4080-4095-4205-4220,8,12,0.6,5,8,0.62,SLG618_DASTool_bins_SLG618_bin.78,SLG1105
k141_59953:4080-4095-4205-4220,6,6,0.5,2,5,0.71,SLG618_DASTool_bins_SLG618_bin.78,SLG779
k141_59953:4080-4095-4205-4220,6,16,0.73,4,12,0.75,SLG618_DASTool_bins_SLG618_bin.78,SLG1009
k141_59953:4080-4095-4205-4220,8,20,0.71,5,16,0.76,SLG618_DASTool_bins_SLG618_bin.78,SLG221
k141_60204:70326-70346-70562-70582,0,30,1.0,0,12,1.0,SLG618_DASTool_bins_92,SLG221
k141_60204:70326-70346-70562-70582,0,6,1.0,0,4,1.0,SLG618_DASTool_bins_92,SLG326B
k141_60204:70326-70346-70562-70582,0,8,1.0,0,5,1.0,SLG618_DASTool_bins_92,SLG443
k141_60204:70326-70346-70562-70582,0,12,1.0,0,6,1.0,SLG618_DASTool_bins_92,SLG942
k141_60204:70326-70346-70562-70582,14,10,0.42,8,4,0.33,SLG618_DASTool_bins_92,SLG618
k141_60204:70326-70346-70562-70582,2,8,0.8,1,4,0.8,SLG618_DASTool_bins_92,SLG1007
k141_60204:70326-70346-70562-70582,0,10,1.0,0,5,1.0,SLG618_DASTool_bins_92,SLG941
k141_61033:76761-76775-76887-76901,134,8,0.06,97,5,0.05,SLG1173_DASTool_bins_96,SLG1122
k141_61147:9775-9796-9996-10017,6,8,0.57,5,4,0.44,SLG618_DASTool_bins_92,SLG618
k141_61493:9619-9639-10348-10368,2,8,0.8,0,6,1.0,SLG618_DASTool_bins_92,SLG941
k141_64915:33610-33628-33900-33918,4,8,0.67,2,5,0.71,SLG530_DASTool_bins_SLG530_bin.026,SLG1171
k141_64915:33610-33628-33900-33918,18,14,0.44,10,9,0.47,SLG530_DASTool_bins_SLG530_bin.026,SLG1207
k141_64915:33610-33628-33900-33918,0,10,1.0,0,6,1.0,SLG530_DASTool_bins_SLG530_bin.026,SLG219
k141_6639:23015-23026-23114-23125,30,8,0.21,18,6,0.25,SLG1120_DASTool_bins_SLG1120_bin.75,SLG653
k141_66581:6603-6618-6713-6728,2,16,0.89,2,8,0.8,SLG1213_DASTool_bins_SLG1213_bin.5,SLG709
k141_66581:6603-6618-6713-6728,0,12,1.0,0,10,1.0,SLG1213_DASTool_bins_SLG1213_bin.5,SLG424
k141_66581:6603-6618-6713-6728,0,12,1.0,0,10,1.0,SLG1213_DASTool_bins_SLG1213_bin.5,SLG944
k141_66581:6603-6618-6713-6728,6,6,0.5,2,4,0.67,SLG1213_DASTool_bins_SLG1213_bin.5,SLG942
k141_66581:6603-6618-6713-6728,14,10,0.42,11,5,0.31,SLG1213_DASTool_bins_SLG1213_bin.5,SLG941
k141_66581:6603-6618-6713-6728,20,8,0.29,12,8,0.4,SLG1213_DASTool_bins_SLG1213_bin.5,SLG1007
k141_66788:13554-13571-13752-13769,0,6,1.0,0,4,1.0,SLG1171_DASTool_bins_82,SLG939
k141_67654:61766-61781-61879-61894,28,8,0.22,21,5,0.19,SLG1173_DASTool_bins_96,SLG530
k141_6811:63144-63166-63432-63454,0,10,1.0,0,7,1.0,SLG659_DASTool_bins_SLG659_bin.92,SLG1102
k141_6811:63144-63166-63432-63454,0,6,1.0,0,4,1.0,SLG659_DASTool_bins_SLG659_bin.92,SLG422
k141_6811:63144-63166-63432-63454,0,8,1.0,0,4,1.0,SLG659_DASTool_bins_SLG659_bin.92,SLG654
k141_6811:63144-63166-63432-63454,2,22,0.92,1,9,0.9,SLG659_DASTool_bins_SLG659_bin.92,SLG1207
k141_6811:63144-63166-63432-63454,2,10,0.83,2,5,0.71,SLG659_DASTool_bins_SLG659_bin.92,SLG421
k141_69528:5941-5959-6672-6690,2,34,0.94,1,16,0.94,SLG193_DASTool_bins_10,SLG941
k141_69528:5941-5959-6672-6690,18,50,0.74,9,35,0.8,SLG193_DASTool_bins_10,SLG1214
k141_69528:5941-5959-6672-6690,10,14,0.58,7,9,0.56,SLG193_DASTool_bins_10,SLG659
k141_69528:5941-5959-6672-6690,12,14,0.54,5,9,0.64,SLG193_DASTool_bins_10,SLG655
k141_69528:5941-5959-6672-6690,0,28,1.0,2,23,0.92,SLG193_DASTool_bins_10,SLG658
k141_69528:5941-5959-6672-6690,10,40,0.8,8,32,0.8,SLG193_DASTool_bins_10,SLG991
k141_69528:5941-5959-6672-6690,12,54,0.82,10,34,0.77,SLG193_DASTool_bins_10,SLG937
k141_69528:5941-5959-6672-6690,20,56,0.74,10,38,0.79,SLG193_DASTool_bins_10,SLG1172
k141_69528:5941-5959-6672-6690,2,12,0.86,1,9,0.9,SLG193_DASTool_bins_10,SLG940
k141_69528:5941-5959-6672-6690,8,10,0.56,3,7,0.7,SLG193_DASTool_bins_10,SLG660
k141_69528:5941-5959-6672-6690,6,12,0.67,2,8,0.8,SLG193_DASTool_bins_10,SLG1123
k141_69528:5941-5959-6672-6690,46,22,0.32,29,16,0.36,SLG193_DASTool_bins_10,SLG654
k141_69528:5941-5959-6672-6690,56,6,0.1,34,6,0.15,SLG193_DASTool_bins_10,SLG710
k141_69528:5941-5959-6672-6690,10,14,0.58,6,7,0.54,SLG193_DASTool_bins_10,SLG944
k141_69528:5941-5959-6672-6690,22,10,0.31,12,5,0.29,SLG193_DASTool_bins_10,SLG709
k141_69528:5941-5959-6672-6690,6,8,0.57,2,4,0.67,SLG193_DASTool_bins_10,SLG992
k141_69528:5941-5959-6672-6690,28,30,0.52,22,23,0.51,SLG193_DASTool_bins_10,SLG1213
k141_69528:5941-5959-6672-6690,10,50,0.83,5,32,0.86,SLG193_DASTool_bins_10,SLG886
k141_69528:5941-5959-6672-6690,12,8,0.4,7,5,0.42,SLG193_DASTool_bins_10,SLG779
k141_69528:5941-5959-6672-6690,18,12,0.4,14,5,0.26,SLG193_DASTool_bins_10,SLG777
k141_69528:5941-5959-6672-6690,4,26,0.87,3,15,0.83,SLG193_DASTool_bins_10,SLG1155.555
k141_69528:5941-5959-6672-6690,4,34,0.89,2,25,0.93,SLG193_DASTool_bins_10,SLG1216
k141_69528:5941-5959-6672-6690,4,14,0.78,2,11,0.85,SLG193_DASTool_bins_10,SLG1102
k141_69528:5941-5959-6672-6690,6,22,0.79,3,13,0.81,SLG193_DASTool_bins_10,SLG1205
k141_69528:5941-5959-6672-6690,16,18,0.53,13,9,0.41,SLG193_DASTool_bins_10,SLG595
k141_69528:5941-5959-6672-6690,10,12,0.55,6,6,0.5,SLG193_DASTool_bins_10,SLG778
k141_69528:5941-5959-6672-6690,4,22,0.85,4,13,0.76,SLG193_DASTool_bins_10,SLG441
k141_69528:5941-5959-6672-6690,0,6,1.0,0,4,1.0,SLG193_DASTool_bins_10,SLG1171
k141_69528:5941-5959-6672-6690,0,20,1.0,1,12,0.92,SLG193_DASTool_bins_10,SLG657
k141_69528:5941-5959-6672-6690,26,18,0.41,14,9,0.39,SLG193_DASTool_bins_10,SLG422
k141_69528:5941-5959-6672-6690,8,6,0.43,4,4,0.5,SLG193_DASTool_bins_10,SLG1010
k141_69528:5941-5959-6672-6690,20,8,0.29,15,9,0.38,SLG193_DASTool_bins_10,SLG424
k141_69528:5941-5959-6672-6690,0,14,1.0,1,10,0.91,SLG193_DASTool_bins_10,SLG1007
k141_69528:5941-5959-6672-6690,6,26,0.81,4,17,0.81,SLG193_DASTool_bins_10,SLG442
k141_69528:5941-5959-6672-6690,2,20,0.91,2,11,0.85,SLG193_DASTool_bins_10,SLG529
k141_69528:5941-5959-6672-6690,38,22,0.37,21,13,0.38,SLG193_DASTool_bins_10,SLG653
k141_69528:5941-5959-6672-6690,0,6,1.0,1,4,0.8,SLG193_DASTool_bins_10,SLG1105
k141_69528:5941-5959-6672-6690,40,14,0.26,22,9,0.29,SLG193_DASTool_bins_10,SLG593
k141_69528:5941-5959-6672-6690,40,12,0.23,22,5,0.19,SLG193_DASTool_bins_10,SLG613
k141_69528:5941-5959-6672-6690,0,38,1.0,3,25,0.89,SLG193_DASTool_bins_10,SLG191
k141_69528:5941-5959-6672-6690,10,56,0.85,6,33,0.85,SLG193_DASTool_bins_10,SLG222
k141_69528:5941-5959-6672-6690,14,10,0.42,8,9,0.53,SLG193_DASTool_bins_10,SLG656
k141_69528:5941-5959-6672-6690,48,16,0.25,36,15,0.29,SLG193_DASTool_bins_10,SLG776
k141_69528:5941-5959-6672-6690,16,10,0.38,13,5,0.28,SLG193_DASTool_bins_10,SLG220
k141_69528:5941-5959-6672-6690,2,32,0.94,1,18,0.95,SLG193_DASTool_bins_10,SLG1132
k141_69528:5941-5959-6672-6690,4,8,0.67,2,4,0.67,SLG193_DASTool_bins_10,SLG423
k141_69528:5941-5959-6672-6690,10,10,0.5,7,5,0.42,SLG193_DASTool_bins_10,SLG421
k141_69528:5941-5959-6672-6690,6,44,0.88,3,24,0.89,SLG193_DASTool_bins_10,SLG326B
k141_69528:5941-5959-6672-6690,4,38,0.9,2,24,0.92,SLG193_DASTool_bins_10,SLG1155.554
k141_69528:5941-5959-6672-6690,24,84,0.78,15,52,0.78,SLG193_DASTool_bins_10,SLG1121
k141_69528:5941-5959-6672-6690,10,38,0.79,6,25,0.81,SLG193_DASTool_bins_10,SLG615
k141_69528:5941-5959-6672-6690,22,22,0.5,17,22,0.56,SLG193_DASTool_bins_10,SLG614
k141_69528:5941-5959-6672-6690,12,40,0.77,8,23,0.74,SLG193_DASTool_bins_10,SLG1103
k141_69528:5941-5959-6672-6690,4,16,0.8,4,12,0.75,SLG193_DASTool_bins_10,SLG219
k141_69528:5941-5959-6672-6690,4,20,0.83,2,10,0.83,SLG193_DASTool_bins_10,SLG328B
k141_69528:5941-5959-6672-6690,6,24,0.8,4,11,0.73,SLG193_DASTool_bins_10,SLG620
k141_7087:88158-88184-88819-88845,4,10,0.71,2,7,0.78,SLG594_DASTool_bins_SLG594_bin.32,SLG657
k141_7087:88158-88184-88819-88845,0,10,1.0,0,6,1.0,SLG594_DASTool_bins_SLG594_bin.32,SLG593
k141_71038:16272-16292-16551-16571,0,12,1.0,0,7,1.0,SLG421_DASTool_bins_17_sub,SLG944
k141_71038:16272-16292-16551-16571,0,6,1.0,0,4,1.0,SLG421_DASTool_bins_17_sub,SLG193
k141_71038:16272-16292-16551-16571,0,10,1.0,0,5,1.0,SLG421_DASTool_bins_17_sub,SLG660
k141_71038:16272-16292-16551-16571,2,8,0.8,1,4,0.8,SLG421_DASTool_bins_17_sub,SLG617
k141_71038:16272-16292-16551-16571,0,16,1.0,0,11,1.0,SLG421_DASTool_bins_17_sub,SLG593
k141_71038:16272-16292-16551-16571,0,14,1.0,0,6,1.0,SLG421_DASTool_bins_17_sub,SLG529
k141_71038:16272-16292-16551-16571,0,8,1.0,0,6,1.0,SLG421_DASTool_bins_17_sub,SLG620
k141_71038:16272-16292-16551-16571,4,16,0.8,3,9,0.75,SLG421_DASTool_bins_17_sub,SLG712
k141_71038:16272-16292-16551-16571,0,10,1.0,0,6,1.0,SLG421_DASTool_bins_17_sub,SLG444
k141_71038:16272-16292-16551-16571,0,16,1.0,0,6,1.0,SLG421_DASTool_bins_17_sub,SLG194
k141_71038:16272-16292-16551-16571,2,6,0.75,1,5,0.83,SLG421_DASTool_bins_17_sub,SLG709
k141_71038:16272-16292-16551-16571,2,18,0.9,1,9,0.9,SLG421_DASTool_bins_17_sub,SLG221
k141_71038:16272-16292-16551-16571,0,20,1.0,0,10,1.0,SLG421_DASTool_bins_17_sub,SLG1120
k141_71038:16272-16292-16551-16571,0,20,1.0,0,8,1.0,SLG421_DASTool_bins_17_sub,SLG443
k141_71038:16272-16292-16551-16571,0,12,1.0,0,6,1.0,SLG421_DASTool_bins_17_sub,SLG595
k141_71038:16272-16292-16551-16571,0,8,1.0,0,5,1.0,SLG421_DASTool_bins_17_sub,SLG711
k141_71038:16272-16292-16551-16571,2,16,0.89,0,7,1.0,SLG421_DASTool_bins_17_sub,SLG1102
k141_71038:16272-16292-16551-16571,4,6,0.6,2,4,0.67,SLG421_DASTool_bins_17_sub,SLG422
k141_71038:16272-16292-16551-16571,0,10,1.0,0,8,1.0,SLG421_DASTool_bins_17_sub,SLG1010
k141_71038:16272-16292-16551-16571,0,6,1.0,0,4,1.0,SLG421_DASTool_bins_17_sub,SLG191
